<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.05	01:40:00	2619.48	2624.49	2614.29	2622.33	1262	0	1
2022.03.05	02:00:00	2622.34	2622.48	2610.00	2613.58	2369	0	1
2022.03.05	02:20:00	2613.58	2622.16	2602.82	2605.24	2207	0	1
2022.03.05	02:40:00	2605.24	2609.65	2596.24	2596.24	2179	0	1
2022.03.05	03:00:00	2596.24	2617.93	2591.79	2610.94	3310	0	1
2022.03.05	03:20:00	2610.94	2613.99	2600.00	2607.81	2237	0	1
2022.03.05	03:40:00	2607.84	2615.19	2607.84	2612.56	1790	0	1
2022.03.05	04:00:00	2612.56	2619.61	2610.35	2618.20	1206	0	1
2022.03.05	04:20:00	2618.20	2618.20	2610.01	2610.74	2212	0	1
2022.03.05	04:40:00	2610.74	2616.26	2608.00	2611.18	886	0	1
2022.03.05	05:00:00	2611.18	2619.16	2611.18	2617.89	821	0	1
2022.03.05	05:20:00	2617.89	2629.74	2617.00	2627.73	1769	0	1
2022.03.05	05:40:00	2627.73	2629.25	2625.39	2625.92	1210	0	1
2022.03.05	06:00:00	2625.92	2626.94	2619.32	2619.32	1650	0	1
2022.03.05	06:20:00	2619.29	2625.79	2611.18	2623.44	1037	0	1
2022.03.05	06:40:00	2623.44	2628.09	2613.51	2617.86	1794	0	1
2022.03.05	07:00:00	2617.97	2623.54	2615.77	2623.00	2057	0	1
2022.03.05	07:20:00	2623.00	2627.80	2623.00	2625.09	2103	0	1
2022.03.05	07:40:00	2625.09	2625.09	2617.37	2623.99	1569	0	1
2022.03.05	08:00:00	2623.99	2633.11	2621.96	2629.70	2008	0	1
2022.03.05	08:20:00	2629.70	2631.39	2626.00	2629.61	1235	0	1
2022.03.05	08:40:00	2629.61	2629.67	2623.10	2626.18	1094	0	1
2022.03.05	09:00:00	2626.19	2636.24	2623.85	2634.81	1853	0	1
2022.03.05	09:20:00	2634.83	2638.30	2633.27	2635.23	1506	0	1
2022.03.05	09:40:00	2635.23	2645.00	2635.23	2638.66	935	0	1
2022.03.05	10:00:00	2638.67	2641.33	2635.44	2639.70	1303	0	1
2022.03.05	10:20:00	2639.70	2641.67	2632.15	2640.40	1176	0	1
2022.03.05	10:40:00	2640.40	2655.90	2639.52	2651.29	1434	0	1
2022.03.05	11:00:00	2651.30	2652.76	2642.10	2646.53	1047	0	1
2022.03.05	11:20:00	2646.60	2656.99	2645.12	2647.63	1012	0	1
2022.03.05	11:40:00	2647.77	2652.67	2647.40	2649.70	1052	0	1
