<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.08	01:20:00	4190.0	4190.3	4184.3	4187.6	509	0	1
2022.03.08	01:40:00	4187.3	4191.3	4186.2	4189.4	770	0	0
2022.03.08	02:00:00	4189.7	4199.0	4188.7	4197.0	1104	0	0
2022.03.08	02:20:00	4197.0	4199.6	4191.6	4197.4	1158	0	0
2022.03.08	02:40:00	4197.5	4197.6	4190.7	4196.6	1017	0	0
2022.03.08	03:00:00	4196.6	4218.1	4194.5	4215.2	1617	0	0
2022.03.08	03:20:00	4215.2	4218.8	4209.3	4209.4	1384	0	0
2022.03.08	03:40:00	4209.6	4217.5	4209.4	4215.7	1181	0	0
2022.03.08	04:00:00	4215.8	4217.5	4210.6	4214.8	1159	0	0
2022.03.08	04:20:00	4214.9	4214.9	4210.0	4212.1	824	0	0
2022.03.08	04:40:00	4212.1	4213.3	4200.7	4201.6	1074	0	0
2022.03.08	05:00:00	4201.4	4206.3	4196.7	4198.0	1092	0	0
2022.03.08	05:20:00	4198.0	4205.5	4197.2	4203.6	912	0	0
2022.03.08	05:40:00	4203.3	4203.8	4197.2	4199.9	699	0	0
2022.03.08	06:00:00	4199.9	4200.3	4195.4	4196.8	706	0	0
2022.03.08	06:20:00	4196.8	4197.8	4191.2	4193.3	790	0	0
2022.03.08	06:40:00	4193.2	4195.6	4190.6	4193.0	778	0	0
2022.03.08	07:00:00	4192.9	4196.2	4186.7	4190.2	1262	0	0
2022.03.08	07:20:00	4190.2	4190.3	4175.6	4177.5	1193	0	1
2022.03.08	07:40:00	4177.4	4179.1	4171.7	4172.3	1089	0	1
2022.03.08	08:00:00	4173.1	4180.3	4163.8	4164.0	1123	0	1
2022.03.08	08:20:00	4164.0	4165.7	4141.2	4150.4	1639	0	2
2022.03.08	08:40:00	4150.5	4164.0	4148.2	4159.7	1102	0	1
2022.03.08	09:00:00	4159.9	4160.4	4146.1	4158.2	1584	0	2
2022.03.08	09:20:00	4158.2	4171.2	4157.0	4167.2	1889	0	1
2022.03.08	09:40:00	4167.4	4176.0	4157.7	4160.7	1957	0	1
2022.03.08	10:00:00	4161.1	4201.2	4159.5	4201.2	2846	0	1
2022.03.08	10:20:00	4201.1	4221.1	4199.0	4217.3	2785	0	2
2022.03.08	10:40:00	4217.3	4222.7	4200.7	4210.2	2846	0	2
2022.03.08	11:00:00	4210.7	4222.3	4209.4	4220.4	2130	0	1
2022.03.08	11:20:00	4220.5	4221.2	4209.7	4216.9	1944	0	0
2022.03.08	11:40:00	4216.8	4219.1	4207.7	4216.4	1621	0	1
2022.03.08	12:00:00	4216.2	4218.1	4196.6	4198.0	1672	0	1
2022.03.08	12:20:00	4198.2	4215.1	4197.4	4208.7	1733	0	1
2022.03.08	12:40:00	4208.6	4221.3	4203.6	4216.7	1820	0	1
2022.03.08	13:00:00	4216.7	4218.7	4208.8	4209.8	1417	0	1
2022.03.08	13:20:00	4209.7	4219.9	4209.5	4217.6	1351	0	1
2022.03.08	13:40:00	4217.6	4222.8	4211.7	4222.2	1300	0	1
2022.03.08	14:00:00	4222.2	4236.1	4220.6	4231.3	1589	0	1
2022.03.08	14:20:00	4231.2	4233.9	4219.4	4221.6	1519	0	1
2022.03.08	14:40:00	4221.8	4223.3	4202.5	4207.6	1879	0	1
2022.03.08	15:00:00	4207.1	4211.8	4188.5	4194.4	2332	0	1
2022.03.08	15:20:00	4194.4	4204.1	4189.6	4203.6	1742	0	1
2022.03.08	15:40:00	4203.6	4211.7	4201.3	4204.3	1558	0	1
2022.03.08	16:00:00	4204.1	4207.3	4196.9	4202.3	1534	0	2
2022.03.08	16:20:00	4201.8	4216.5	4189.9	4189.9	3403	0	2
2022.03.08	16:40:00	4189.9	4216.2	4183.0	4192.5	5350	0	1
2022.03.08	17:00:00	4192.5	4195.5	4162.8	4193.5	4212	0	1
2022.03.08	17:20:00	4193.2	4197.2	4159.2	4166.6	4340	0	1
2022.03.08	17:40:00	4166.4	4199.8	4163.8	4198.5	4439	0	1
2022.03.08	18:00:00	4198.7	4202.9	4178.2	4186.8	3851	0	2
2022.03.08	18:20:00	4186.8	4189.2	4156.4	4163.8	3929	0	1
2022.03.08	18:40:00	4163.8	4191.6	4159.1	4184.5	3553	0	1
2022.03.08	19:00:00	4184.9	4250.7	4181.9	4247.0	4013	0	1
2022.03.08	19:20:00	4246.7	4254.6	4224.2	4253.9	4628	0	0
2022.03.08	19:40:00	4253.9	4260.5	4243.3	4256.7	3898	0	1
2022.03.08	20:00:00	4257.0	4276.6	4257.0	4269.9	3035	0	1
2022.03.08	20:20:00	4270.1	4270.1	4223.4	4226.6	3581	0	1
2022.03.08	20:40:00	4227.0	4227.1	4199.1	4200.8	3918	0	1
2022.03.08	21:00:00	4200.8	4206.3	4183.0	4196.7	4141	0	0
2022.03.08	21:20:00	4196.9	4219.7	4185.8	4215.9	4179	0	1
2022.03.08	21:40:00	4215.6	4231.9	4207.4	4219.4	3965	0	1
2022.03.08	22:00:00	4219.1	4240.3	4217.3	4220.9	3905	0	1
2022.03.08	22:20:00	4221.4	4222.0	4179.8	4193.9	4048	0	1
2022.03.08	22:40:00	4193.9	4198.6	4167.2	4168.2	4510	0	1
2022.03.09	01:20:00	4163.3	4169.1	4163.3	4168.1	446	0	1
2022.03.09	01:40:00	4168.1	4172.6	4165.7	4171.0	771	0	1
2022.03.09	02:00:00	4170.9	4177.1	4170.7	4172.3	1179	0	1
