<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.13	07:20:00	39154.70	39159.40	39139.50	39150.40	190	0	110
2022.03.13	07:40:00	39150.40	39159.40	39139.50	39139.50	144	0	110
2022.03.13	08:00:00	39139.50	39157.40	39088.60	39144.50	198	0	110
2022.03.13	08:20:00	39144.50	39155.90	39131.00	39131.60	144	0	110
2022.03.13	08:40:00	39131.60	39139.40	39065.50	39139.40	268	0	110
2022.03.13	09:00:00	39139.40	39179.30	39139.40	39139.40	54	0	110
2022.03.13	09:20:00	39139.40	39157.40	39120.20	39153.60	129	0	110
2022.03.13	09:40:00	39153.60	39159.40	39086.00	39089.20	255	0	110
2022.03.13	10:00:00	39089.20	39099.40	39057.60	39066.50	556	0	110
2022.03.13	10:20:00	39066.60	39125.10	39049.50	39099.50	300	0	110
2022.03.13	10:40:00	39099.50	39099.50	39026.90	39073.40	329	0	110
2022.03.13	11:00:00	39073.40	39093.10	39064.70	39069.40	387	0	110
2022.03.13	11:20:00	39069.40	39087.40	39007.30	39007.30	457	0	110
2022.03.13	11:40:00	39007.30	39007.30	38886.50	38987.30	704	0	110
2022.03.13	12:00:00	38978.40	38999.40	38886.50	38886.50	666	0	110
2022.03.13	12:20:00	38886.50	38968.40	38886.50	38950.60	557	0	110
2022.03.13	12:40:00	38950.60	38995.20	38908.10	38994.60	590	0	110
2022.03.13	13:00:00	38994.60	38999.40	38970.50	38998.10	418	0	110
2022.03.13	13:20:00	38998.10	38998.10	38821.80	38839.10	845	0	110
2022.03.13	13:40:00	38839.00	38844.60	38638.50	38750.80	1610	0	110
2022.03.13	14:00:00	38749.70	38776.80	38583.50	38633.70	1405	0	110
2022.03.13	14:20:00	38636.30	38639.90	38412.30	38492.40	1720	0	110
2022.03.13	14:40:00	38492.40	38533.70	38442.40	38515.00	540	0	110
2022.03.13	15:00:00	38515.00	38821.40	38478.50	38711.50	1746	0	110
2022.03.13	15:20:00	38711.60	38919.40	38701.90	38863.70	1399	0	110
2022.03.13	15:40:00	38863.70	38863.70	38682.90	38749.40	765	0	110
2022.03.13	16:00:00	38749.40	38818.40	38749.40	38818.40	502	0	110
2022.03.13	16:20:00	38818.40	38929.20	38818.40	38864.20	685	0	110
2022.03.13	16:40:00	38864.20	38904.20	38858.70	38882.20	377	0	110
2022.03.13	17:00:00	38882.20	39064.40	38882.20	39032.80	1195	0	110
2022.03.13	17:20:00	39032.80	39032.80	38929.90	38940.40	852	0	110
2022.03.13	17:40:00	38940.40	39011.70	38922.90	38946.20	812	0	110
2022.03.13	18:00:00	38941.90	39006.10	38894.50	38900.50	930	0	110
2022.03.13	18:20:00	38900.50	38965.00	38900.50	38964.90	637	0	110
2022.03.13	18:40:00	38964.90	38991.60	38964.90	38969.20	270	0	110
2022.03.13	19:00:00	38969.20	39004.40	38894.50	39001.40	1252	0	110
2022.03.13	19:20:00	39001.40	39056.30	38998.70	39040.20	703	0	110
2022.03.13	19:40:00	39040.40	39043.00	38938.80	38962.10	733	0	110
2022.03.13	20:00:00	38968.20	38995.10	38928.80	38948.70	1278	0	110
2022.03.13	20:20:00	38948.70	38979.40	38913.00	38979.40	836	0	110
2022.03.13	20:40:00	38979.40	38999.40	38979.40	38989.40	351	0	110
2022.03.13	21:00:00	38989.40	39039.40	38974.90	39033.80	934	0	110
2022.03.13	21:20:00	39031.50	39034.80	38959.50	38959.70	756	0	110
2022.03.13	21:40:00	38959.70	38959.70	38867.60	38877.40	802	0	110
2022.03.13	22:00:00	38866.60	38866.60	38679.10	38681.00	1142	0	110
2022.03.13	22:20:00	38681.00	38742.30	38580.70	38736.40	1713	0	110
2022.03.13	22:40:00	38735.30	38735.30	38630.70	38682.50	664	0	110
2022.03.13	23:00:00	38682.50	38827.30	38654.50	38790.30	1504	0	110
2022.03.13	23:20:00	38790.30	38811.80	38754.10	38810.80	634	0	110
2022.03.13	23:40:00	38810.80	38810.80	38709.20	38740.80	985	0	110
2022.03.14	00:00:00	38740.80	38819.40	38563.60	38609.10	1109	0	110
2022.03.14	00:20:00	38609.80	38714.90	38576.60	38587.90	594	0	110
2022.03.14	00:40:00	38587.90	38619.50	37626.30	37747.10	2138	0	110
2022.03.14	01:00:00	37747.10	37864.30	37603.60	37753.30	2601	0	110
2022.03.14	01:20:00	37753.30	37888.00	37750.40	37788.10	1372	0	110
