<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.06	23:15:00	1760.49	1762.12	1760.12	1761.66	419	0	5
2021.08.06	23:30:00	1761.56	1762.06	1760.90	1761.91	229	0	5
2021.08.06	23:45:00	1761.91	1763.41	1761.70	1763.21	289	0	8
2021.08.09	01:00:00	1761.03	1762.24	1759.77	1759.95	615	0	19
2021.08.09	01:15:00	1759.99	1760.22	1753.67	1754.29	990	0	5
2021.08.09	01:30:00	1754.30	1755.89	1753.62	1753.82	501	0	6
2021.08.09	01:45:00	1753.81	1753.87	1682.69	1684.59	2124	0	5
2021.08.09	02:00:00	1696.48	1721.74	1682.69	1698.99	1478	0	45
2021.08.09	02:15:00	1699.09	1705.72	1684.54	1703.25	2017	0	6
2021.08.09	02:30:00	1703.31	1718.79	1703.27	1718.30	2375	0	22
2021.08.09	02:45:00	1718.31	1725.97	1714.76	1718.31	2372	0	15
2021.08.09	03:00:00	1718.41	1723.96	1705.53	1719.17	2502	0	5
2021.08.09	03:15:00	1719.17	1722.66	1709.82	1721.83	2275	0	5
2021.08.09	03:30:00	1721.60	1725.29	1718.40	1720.27	1872	0	16
2021.08.09	03:45:00	1720.32	1728.84	1720.26	1727.66	1506	0	11
2021.08.09	04:00:00	1727.53	1737.21	1727.53	1734.68	3397	0	5
2021.08.09	04:15:00	1734.68	1741.79	1733.63	1740.38	2724	0	15
2021.08.09	04:30:00	1740.38	1741.37	1736.59	1740.75	2144	0	11
2021.08.09	04:45:00	1740.75	1740.96	1734.27	1734.49	1836	0	15
2021.08.09	05:00:00	1734.49	1739.04	1733.24	1735.07	1438	0	12
2021.08.09	05:15:00	1735.07	1739.45	1734.26	1739.45	1148	0	24
2021.08.09	05:30:00	1739.43	1741.21	1738.49	1740.65	1163	0	16
2021.08.09	05:45:00	1740.59	1741.81	1739.01	1739.92	1315	0	16
2021.08.09	06:00:00	1739.98	1740.34	1738.94	1739.08	876	0	15
2021.08.09	06:15:00	1739.13	1739.44	1736.63	1738.45	1229	0	11
2021.08.09	06:30:00	1738.45	1740.27	1736.20	1738.44	857	0	17
2021.08.09	06:45:00	1738.47	1738.97	1737.40	1738.03	569	0	16
2021.08.09	07:00:00	1738.03	1738.69	1737.34	1738.24	362	0	26
2021.08.09	07:15:00	1738.28	1739.91	1737.64	1737.84	568	0	6
2021.08.09	07:30:00	1737.84	1740.84	1737.60	1739.49	825	0	6
2021.08.09	07:45:00	1739.49	1740.50	1738.27	1738.36	505	0	5
2021.08.09	08:00:00	1738.36	1739.91	1737.58	1739.74	740	0	15
2021.08.09	08:15:00	1739.77	1744.49	1739.77	1743.29	1062	0	9
2021.08.09	08:30:00	1743.19	1746.54	1742.61	1745.49	1357	0	18
2021.08.09	08:45:00	1745.49	1746.06	1742.37	1742.37	1001	0	5
2021.08.09	09:00:00	1742.37	1744.90	1741.81	1744.31	1409	0	13
2021.08.09	09:15:00	1744.22	1745.91	1744.22	1745.48	1110	0	11
2021.08.09	09:30:00	1745.48	1747.69	1745.25	1747.25	1021	0	6
2021.08.09	09:45:00	1747.20	1747.92	1744.76	1745.42	1245	0	6
2021.08.09	10:00:00	1745.42	1747.35	1743.58	1746.67	1381	0	5
2021.08.09	10:15:00	1746.68	1748.16	1745.50	1747.69	1316	0	5
2021.08.09	10:30:00	1747.69	1751.77	1747.35	1751.55	1226	0	11
2021.08.09	10:45:00	1751.54	1752.60	1748.24	1749.17	1145	0	5
2021.08.09	11:00:00	1749.13	1749.68	1745.94	1746.38	1196	0	5
2021.08.09	11:15:00	1746.33	1747.23	1744.89	1745.93	953	0	6
2021.08.09	11:30:00	1745.92	1748.01	1745.24	1746.23	859	0	7
