<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.09	09:30:00	7583.0	7588.0	7563.2	7568.5	1952	0	5
2019.05.09	10:00:00	7568.5	7570.1	7551.2	7562.6	2936	0	7
2019.05.09	10:30:00	7563.0	7566.5	7546.1	7559.5	3948	0	5
2019.05.09	11:00:00	7559.6	7566.9	7547.0	7556.7	3173	0	5
2019.05.09	11:30:00	7556.7	7566.6	7556.1	7565.2	2024	0	5
2019.05.09	12:00:00	7565.5	7574.2	7564.7	7567.2	1749	0	5
2019.05.09	12:30:00	7567.4	7570.2	7558.4	7565.2	2011	0	5
2019.05.09	13:00:00	7564.7	7568.7	7557.2	7565.0	1536	0	6
2019.05.09	13:30:00	7565.0	7578.1	7565.0	7575.5	1902	0	5
2019.05.09	14:00:00	7576.2	7580.7	7568.6	7571.5	1693	0	6
2019.05.09	14:30:00	7571.5	7575.9	7563.5	7566.7	2130	0	5
2019.05.09	15:00:00	7566.5	7568.1	7554.7	7560.2	2107	0	5
2019.05.09	15:30:00	7560.2	7561.7	7537.7	7540.0	3019	0	5
2019.05.09	16:00:00	7539.6	7541.2	7523.1	7537.0	3888	0	4
2019.05.09	16:30:00	7538.4	7553.0	7489.9	7512.2	11243	0	5
2019.05.09	17:00:00	7512.6	7513.1	7468.7	7480.7	10348	0	5
2019.05.09	17:30:00	7480.4	7504.9	7471.9	7478.0	9340	0	5
2019.05.09	18:00:00	7477.4	7509.4	7474.6	7483.0	8206	0	5
2019.05.09	18:30:00	7483.0	7525.5	7482.6	7518.2	6576	0	5
2019.05.09	19:00:00	7518.6	7546.0	7500.2	7541.0	6811	0	4
2019.05.09	19:30:00	7541.0	7604.6	7541.0	7568.3	9457	0	5
2019.05.09	20:00:00	7568.3	7584.6	7555.7	7568.5	6414	0	5
2019.05.09	20:30:00	7568.1	7603.5	7562.9	7583.5	5336	0	5
2019.05.09	21:00:00	7584.9	7596.7	7568.4	7586.2	5079	0	4
2019.05.09	21:30:00	7586.0	7597.5	7558.5	7560.5	4518	0	5
2019.05.09	22:00:00	7560.2	7577.5	7542.6	7576.0	5563	0	5
2019.05.09	22:30:00	7576.1	7590.0	7566.2	7577.8	6137	0	5
2019.05.10	01:30:00	7570.4	7570.5	7559.9	7559.9	218	0	8
2019.05.10	02:00:00	7559.9	7582.9	7559.9	7571.9	815	0	13
2019.05.10	02:30:00	7571.4	7582.0	7568.0	7579.8	889	0	29
2019.05.10	03:00:00	7579.8	7636.5	7573.3	7602.6	4069	0	5
2019.05.10	03:30:00	7602.6	7630.9	7588.9	7609.8	2509	0	40
2019.05.10	04:00:00	7609.8	7617.1	7586.8	7595.6	2734	0	28
2019.05.10	04:30:00	7596.1	7630.4	7592.9	7629.0	2248	0	8
2019.05.10	05:00:00	7629.0	7629.0	7607.3	7608.4	1678	0	29
2019.05.10	05:30:00	7607.9	7608.6	7559.9	7560.0	1816	0	13
2019.05.10	06:00:00	7560.0	7589.6	7533.6	7573.1	2964	0	8
2019.05.10	06:30:00	7574.3	7587.1	7524.9	7530.4	2325	0	30
2019.05.10	07:00:00	7532.5	7561.1	7514.9	7528.1	4728	0	5
2019.05.10	07:30:00	7528.4	7538.1	7520.4	7529.6	2364	0	26
2019.05.10	08:00:00	7529.9	7553.1	7517.4	7546.4	4126	0	5
2019.05.10	08:30:00	7546.5	7570.2	7542.8	7565.5	2157	0	9
2019.05.10	09:00:00	7565.6	7580.4	7559.6	7572.6	2385	0	5
